version,area,sheet,no,subno,phase,section,category,subcategory,skill_level,skill_level_rank,vc,ds,de,bz,required_skill,old_division,skill_definition,ai_utilization,ai_utilization_type,ai_category,item_id,item,notes,source_url
6.00,value-creation,価値創造力,29,1,構築・運用 （Build & Operate）,,継続運用・改善 （MLOps & Monitoring）,運用監視設計,★★,2,,,＊,,,,サービスの安定稼働とリスク検知を両立させるモニタリング体制を設計する力。利用状況・ユーザー行動・リスク兆候の分析を用いて異常検知と対応プロセスを構築する,,,,value-creation-0086,監視と警告の設計を行いリスク対応を自動化できる,No: 29 | SubNo: 1 | フェーズ: 構築・運用 （Build & Operate） | スキルカテゴリ: 継続運用・改善 （MLOps & Monitoring） | サブカテゴリ: 運用監視設計 | DE: ＊,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,29,1,構築・運用 （Build & Operate）,,継続運用・改善 （MLOps & Monitoring）,運用監視設計,★★★,3,,,＊,,,,サービスの安定稼働とリスク検知を両立させるモニタリング体制を設計する力。利用状況・ユーザー行動・リスク兆候の分析を用いて異常検知と対応プロセスを構築する,,,,value-creation-0087,全社レベルでMLOps基盤を運用・改善できる,No: 29 | SubNo: 1 | フェーズ: 構築・運用 （Build & Operate） | スキルカテゴリ: 継続運用・改善 （MLOps & Monitoring） | サブカテゴリ: 運用監視設計 | DE: ＊,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,30,2,構築・運用 （Build & Operate）,,継続運用・改善 （MLOps & Monitoring）,継続学習・改善,★,1,,＊,＊,,,,AI・データ・サービスの改善を継続的に行う力。利用データを再学習やモデル更新に反映し、品質を長期的に維持する,,,,value-creation-0088,再学習の必要性を判断できる,No: 30 | SubNo: 2 | フェーズ: 構築・運用 （Build & Operate） | スキルカテゴリ: 継続運用・改善 （MLOps & Monitoring） | サブカテゴリ: 継続学習・改善 | DS: ＊ | DE: ＊,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,30,2,構築・運用 （Build & Operate）,,継続運用・改善 （MLOps & Monitoring）,継続学習・改善,★★,2,,＊,＊,,,,AI・データ・サービスの改善を継続的に行う力。利用データを再学習やモデル更新に反映し、品質を長期的に維持する,,,,value-creation-0089,モデル更新・検証サイクルを設計・運用できる,No: 30 | SubNo: 2 | フェーズ: 構築・運用 （Build & Operate） | スキルカテゴリ: 継続運用・改善 （MLOps & Monitoring） | サブカテゴリ: 継続学習・改善 | DS: ＊ | DE: ＊,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,30,2,構築・運用 （Build & Operate）,,継続運用・改善 （MLOps & Monitoring）,継続学習・改善,★★★,3,,＊,＊,,,,AI・データ・サービスの改善を継続的に行う力。利用データを再学習やモデル更新に反映し、品質を長期的に維持する,,,,value-creation-0090,学習・改善プロセスを組織全体に展開できる,No: 30 | SubNo: 2 | フェーズ: 構築・運用 （Build & Operate） | スキルカテゴリ: 継続運用・改善 （MLOps & Monitoring） | サブカテゴリ: 継続学習・改善 | DS: ＊ | DE: ＊,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,31,3,構築・運用 （Build & Operate）,,継続運用・改善 （MLOps & Monitoring）,モデル・リスク統合管理,★,1,,＊,＊,,,,モデル精度・リスク・説明責任プロセスを並行して管理し、透明で持続可能なMLOps基盤やガードレール、モデレーションを構築する力。評価・監査・再訓練プロセスを一体で設計する,,,,value-creation-0091,モデル評価の基本指標を理解できる,No: 31 | SubNo: 3 | フェーズ: 構築・運用 （Build & Operate） | スキルカテゴリ: 継続運用・改善 （MLOps & Monitoring） | サブカテゴリ: モデル・リスク統合管理 | DS: ＊ | DE: ＊,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,31,3,構築・運用 （Build & Operate）,,継続運用・改善 （MLOps & Monitoring）,モデル・リスク統合管理,★★,2,,＊,＊,,,,モデル精度・リスク・説明責任プロセスを並行して管理し、透明で持続可能なMLOps基盤やガードレール、モデレーションを構築する力。評価・監査・再訓練プロセスを一体で設計する,,,,value-creation-0092,リスクと精度を統合的に管理できる,No: 31 | SubNo: 3 | フェーズ: 構築・運用 （Build & Operate） | スキルカテゴリ: 継続運用・改善 （MLOps & Monitoring） | サブカテゴリ: モデル・リスク統合管理 | DS: ＊ | DE: ＊,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,31,3,構築・運用 （Build & Operate）,,継続運用・改善 （MLOps & Monitoring）,モデル・リスク統合管理,★★★,3,,＊,＊,,,,モデル精度・リスク・説明責任プロセスを並行して管理し、透明で持続可能なMLOps基盤やガードレール、モデレーションを構築する力。評価・監査・再訓練プロセスを一体で設計する,,,,value-creation-0093,説明責任と監査性を備えたガードレールやモデレーションを構築・主導できる,No: 31 | SubNo: 3 | フェーズ: 構築・運用 （Build & Operate） | スキルカテゴリ: 継続運用・改善 （MLOps & Monitoring） | サブカテゴリ: モデル・リスク統合管理 | DS: ＊ | DE: ＊,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,32,1,構築・運用 （Build & Operate）,,定着と横展開 （Organizational Anchoring）,ガバナンス実装,★,1,,＊,＊,,◯,,品質・倫理・再現性を担保するAIガバナンス・データガバナンスを制度化し、運用する力。組織横断で責任と権限を整理し、運用ガイドラインを定着させる,,,,value-creation-0094,AIガバナンスの枠組みを理解・遵守できる,No: 32 | SubNo: 1 | フェーズ: 構築・運用 （Build & Operate） | スキルカテゴリ: 定着と横展開 （Organizational Anchoring） | サブカテゴリ: ガバナンス実装 | ★ 必須: ◯ | DS: ＊ | DE: ＊,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,32,1,構築・運用 （Build & Operate）,,定着と横展開 （Organizational Anchoring）,ガバナンス実装,★★,2,,＊,＊,,,,品質・倫理・再現性を担保するAIガバナンス・データガバナンスを制度化し、運用する力。組織横断で責任と権限を整理し、運用ガイドラインを定着させる,,,,value-creation-0095,AIガバナンスの体制を組織内で主導的に設計・導入できる,No: 32 | SubNo: 1 | フェーズ: 構築・運用 （Build & Operate） | スキルカテゴリ: 定着と横展開 （Organizational Anchoring） | サブカテゴリ: ガバナンス実装 | ★ 必須: ◯ | DS: ＊ | DE: ＊,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,32,1,構築・運用 （Build & Operate）,,定着と横展開 （Organizational Anchoring）,ガバナンス実装,★★★,3,,＊,＊,,,,品質・倫理・再現性を担保するAIガバナンス・データガバナンスを制度化し、運用する力。組織横断で責任と権限を整理し、運用ガイドラインを定着させる,,,,value-creation-0096,ガバナンスを組織文化として定着させることができる,No: 32 | SubNo: 1 | フェーズ: 構築・運用 （Build & Operate） | スキルカテゴリ: 定着と横展開 （Organizational Anchoring） | サブカテゴリ: ガバナンス実装 | ★ 必須: ◯ | DS: ＊ | DE: ＊,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,33,2,構築・運用 （Build & Operate）,,定着と横展開 （Organizational Anchoring）,ナレッジマネジメント,★,1,,,,,,,成功事例・失敗知見を体系化し、共有・再利用する仕組みを構築する力。ベストプラクティスを横展開し、学習する文化を醸成する,,,,value-creation-0097,ナレッジを記録・共有できる,No: 33 | SubNo: 2 | フェーズ: 構築・運用 （Build & Operate） | スキルカテゴリ: 定着と横展開 （Organizational Anchoring） | サブカテゴリ: ナレッジマネジメント | ★★ 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,33,2,構築・運用 （Build & Operate）,,定着と横展開 （Organizational Anchoring）,ナレッジマネジメント,★★,2,,,,,◯,,成功事例・失敗知見を体系化し、共有・再利用する仕組みを構築する力。ベストプラクティスを横展開し、学習する文化を醸成する,,,,value-creation-0098,成功・失敗知見を体系化し展開できる,No: 33 | SubNo: 2 | フェーズ: 構築・運用 （Build & Operate） | スキルカテゴリ: 定着と横展開 （Organizational Anchoring） | サブカテゴリ: ナレッジマネジメント | ★★ 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,33,2,構築・運用 （Build & Operate）,,定着と横展開 （Organizational Anchoring）,ナレッジマネジメント,★★★,3,,,,,,,成功事例・失敗知見を体系化し、共有・再利用する仕組みを構築する力。ベストプラクティスを横展開し、学習する文化を醸成する,,,,value-creation-0099,組織全体で学習文化を根づかせることができる,No: 33 | SubNo: 2 | フェーズ: 構築・運用 （Build & Operate） | スキルカテゴリ: 定着と横展開 （Organizational Anchoring） | サブカテゴリ: ナレッジマネジメント | ★★ 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,34,3,構築・運用 （Build & Operate）,,定着と横展開 （Organizational Anchoring）,変革定着,★,1,,,,,,,新しい価値創造を持続させるために、成功モデルを制度・組織文化に埋め込む力。部門間の連携とフィードバックを通じて変化を定常化させる,,,,value-creation-0100,成功要因を整理し、共有できる,No: 34 | SubNo: 3 | フェーズ: 構築・運用 （Build & Operate） | スキルカテゴリ: 定着と横展開 （Organizational Anchoring） | サブカテゴリ: 変革定着,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,34,3,構築・運用 （Build & Operate）,,定着と横展開 （Organizational Anchoring）,変革定着,★★,2,,,,,,,新しい価値創造を持続させるために、成功モデルを制度・組織文化に埋め込む力。部門間の連携とフィードバックを通じて変化を定常化させる,,,,value-creation-0101,変化を支える制度・文化を設計できる,No: 34 | SubNo: 3 | フェーズ: 構築・運用 （Build & Operate） | スキルカテゴリ: 定着と横展開 （Organizational Anchoring） | サブカテゴリ: 変革定着,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,34,3,構築・運用 （Build & Operate）,,定着と横展開 （Organizational Anchoring）,変革定着,★★★,3,,,,,,,新しい価値創造を持続させるために、成功モデルを制度・組織文化に埋め込む力。部門間の連携とフィードバックを通じて変化を定常化させる,,,,value-creation-0102,継続的変革を推進する横断構造を主導できる,No: 34 | SubNo: 3 | フェーズ: 構築・運用 （Build & Operate） | スキルカテゴリ: 定着と横展開 （Organizational Anchoring） | サブカテゴリ: 変革定着,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,35,1,適用・進化 （Apply & Evolve）,,移住 （Old Economy Bridging）,再結合の設計,★,1,,＊,,,,,既存の資産・制度・文化・技術を組み合わせ、新たな社会的・経済的秩序を設計する力。今までの構造を土台に新しい仕組みを創出する,,,,value-creation-0103,既存資産を把握し、再利用の可能性を見出せる,No: 35 | SubNo: 1 | フェーズ: 適用・進化 （Apply & Evolve） | スキルカテゴリ: 移住 （Old Economy Bridging） | サブカテゴリ: 再結合の設計 | DS: ＊,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
